#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
445	58.91	68.61	68.13	57.22	68.10	74.53	62.49	43.07
446	59.14	68.80	68.28	57.44	68.40	74.77	62.72	43.15
447	59.37	68.97	68.38	57.63	68.70	74.99	62.93	43.22
448	59.60	69.15	68.55	57.86	69.00	75.21	63.15	43.31
449	59.83	69.32	68.70	58.09	69.29	75.42	63.38	43.41
450	60.05	69.48	68.84	58.30	69.56	75.63	63.58	43.50
451	60.26	69.64	68.97	58.51	69.83	75.83	63.78	43.59
452	60.47	69.80	69.10	58.71	70.09	76.02	63.98	43.68
453	60.68	69.95	69.22	58.90	70.34	76.21	64.16	43.78
454	60.89	70.09	69.35	59.09	70.59	76.39	64.35	43.87
455	61.09	70.24	69.47	59.28	70.82	76.57	64.53	43.97
456	61.29	70.39	69.58	59.46	71.06	76.74	64.70	44.06
457	61.48	70.53	69.69	59.64	71.28	76.91	64.85	44.16
458	61.68	70.66	69.80	59.82	71.51	77.07	65.01	44.26
459	61.87	70.79	69.90	59.99	71.71	77.22	65.16	44.35
460	62.06	70.92	70.01	60.16	71.93	77.38	65.31	44.45
461	62.24	71.05	70.10	60.32	72.13	77.53	65.45	44.54
462	62.42	71.18	70.21	60.48	72.33	77.67	65.59	44.64
463	62.60	71.30	70.29	60.64	72.52	77.81	65.72	44.73
464	62.78	71.42	70.39	60.80	72.70	77.94	65.85	44.83
465	62.95	71.54	70.47	60.93	72.88	78.07	65.96	44.92
466	63.12	71.65	70.56	61.09	73.06	78.20	66.09	45.01
467	63.28	71.77	70.65	61.23	73.22	78.32	66.21	45.11
468	63.45	71.88	70.73	61.38	73.39	78.44	66.32	45.20
469	63.61	71.99	70.82	61.51	73.55	78.55	66.43	45.30
470	63.76	72.09	70.90	61.65	73.71	78.66	66.54	45.39
471	63.92	72.20	70.98	61.78	73.86	78.78	66.64	45.49
472	64.07	72.31	71.06	61.91	74.01	78.89	66.74	45.58
473	64.23	72.41	71.13	62.04	74.17	78.99	66.85	45.67
474	64.37	72.51	71.20	62.17	74.31	79.08	66.94	45.76
475	64.52	72.61	71.28	62.29	74.44	79.19	67.03	45.85
476	64.66	72.71	71.35	62.41	74.58	79.27	67.12	45.95
477	64.81	72.80	71.42	62.53	74.71	79.37	67.20	46.03
478	64.95	72.90	71.49	62.65	74.83	79.45	67.29	46.12
479	65.09	72.99	71.56	62.76	74.96	79.54	67.37	46.21
480	65.22	73.08	71.62	62.88	75.07	79.62	67.46	46.31
481	65.36	73.17	71.69	62.99	75.19	79.71	67.54	46.39
482	65.49	73.26	71.75	63.10	75.30	79.79	67.61	46.48
483	65.62	73.35	71.82	63.21	75.41	79.87	67.69	46.56
484	65.74	73.43	71.88	63.30	75.52	79.94	67.76	46.64
485	65.87	73.51	71.93	63.42	75.62	80.02	67.83	46.73
486	65.99	73.60	72.00	63.52	75.72	80.09	67.90	46.82
487	66.11	73.69	72.05	63.62	75.81	80.16	67.97	46.90
